date,open,high,low,close
2012-10-01,0.3071229260534913,0.3089564994314353,0.2995594529459203,0.3007054328918457
2012-10-02,0.30276825443470323,0.30276825443470323,0.29841354058288444,0.3018514811992645
2012-10-03,0.3025390519208226,0.3034558250869707,0.2972675379096677,0.2988719046115875
2012-10-04,0.2995594225828285,0.3139987739023912,0.2979550289632993,0.31216520071029663
2012-10-05,0.3130820349796091,0.3162907679226241,0.3036849884257094,0.30483096837997437
2012-10-08,0.30368505499246523,0.3050602148456233,0.29955952078834447,0.3018514811992645
2012-10-09,0.30139304553076063,0.3023098186169974,0.2945171380947098,0.2954339385032654
2012-10-10,0.2940587712085692,0.29543395825217045,0.28924564387828566,0.29039162397384644
2012-10-11,0.2931420420695135,0.29405881535466605,0.2897041012667042,0.2919960618019104
2012-10-12,0.28993317179795414,0.29222513147048224,0.287641212125426,0.2894747853279114
2012-10-15,0.2899331713652556,0.293371110868917,0.2864952318615942,0.2931419312953949
2012-10-16,0.2956631051665898,0.3025390123015449,0.29291275870599826,0.301622211933136
2012-10-17,0.2979550773817892,0.30070545127803133,0.29497552387573944,0.2993302643299103
2012-10-18,0.2986426960419748,0.2986426960419748,0.29360038901081764,0.29474636912345886
2012-10-19,0.29039155325780913,0.29245433332088355,0.27595220210554416,0.27755656838417053
2012-10-22,0.2787025844826255,0.2803069782924285,0.2720559116106213,0.27434787154197693
2012-10-23,0.27182673748561514,0.2844325459513331,0.27113914395878386,0.28259897232055664
2012-10-24,0.2844324864908345,0.28557846635521306,0.27618142053838285,0.27893176674842834
2012-10-25,0.281223729257259,0.2842032823985611,0.2780149965342048,0.2791609764099121
2012-10-26,0.27961936933079895,0.2812237357292484,0.2761814296245575,0.2761814296245575
2012-10-31,0.2773274251792176,0.2796193851127386,0.2738894852789361,0.2745770514011383
2012-11-01,0.2759522499633092,0.28787046397962807,0.27572304303133427,0.2876412570476532
2012-11-02,0.29062073844964503,0.29107912487755183,0.2844324533671234,0.2862659990787506
2012-11-05,0.28557846991628366,0.29955943536496615,0.28557846991628366,0.2984134554862976
2012-11-06,0.2991009888963964,0.2991009888963964,0.2931419105713892,0.29818421602249146
2012-11-07,0.29589230526361304,0.2977258786358163,0.287641238749857,0.2890164256095886
2012-11-08,0.2922251403859396,0.2997886130004983,0.2899331806434864,0.2906207740306854
2012-11-09,0.29222523533292505,0.2956631760636272,0.27847347241011644,0.27939024567604065
2012-11-12,0.27984852497126705,0.28099450477528637,0.27045147964938315,0.2732018530368805
2012-11-13,0.2718266786708739,0.27801499175107836,0.2709099057150069,0.27113908529281616
2012-11-14,0.27274354998808853,0.27549389689436227,0.26426327498712154,0.2644924819469452
2012-11-15,0.26609676770054735,0.2729726465344181,0.2638048080892571,0.2656383812427521
2012-11-16,0.26563843323176806,0.2665552063267835,0.2555537925750028,0.2608253061771393
2012-11-19,0.2656383991583955,0.26907633880719833,0.26242963909279016,0.26815953850746155
2012-11-20,0.26712146503096734,0.2682748381399656,0.2622772869737411,0.2650454044342041
2012-11-21,0.2650454238555065,0.273349694349642,0.26481473821736967,0.27265769243240356
2012-11-23,0.273811022926743,0.27773248567343856,0.2724269643109296,0.27450305223464966
2012-11-26,0.27496458054154993,0.2800394197089573,0.27450323652607656,0.27934738993644714
2012-11-27,0.27819384464733643,0.28465273937798036,0.2758870984934338,0.280500590801239
2012-11-28,0.27934726020398737,0.2841914388632593,0.275887140446961,0.2828073799610138
2012-11-29,0.2832688505558552,0.2846528824446619,0.2768099525789659,0.27773264050483704
2012-11-30,0.2775018329474603,0.27957792111713853,0.2745030847555667,0.27611780166625977
2012-12-03,0.27957801869774707,0.27957801869774707,0.27035103027492463,0.2710430324077606
2012-12-04,0.2715043028326455,0.2795779146993644,0.2698895584604342,0.27911657094955444
2012-12-05,0.2768099962727074,0.27865537241573757,0.27196581515074975,0.27588728070259094
2012-12-06,0.275195039085936,0.27819381425814743,0.2742723517246003,0.27634841203689575
2012-12-07,0.2765793105055279,0.277963370111402,0.2726578449536867,0.27588728070259094
2012-12-10,0.27588718172162907,0.2871902577847544,0.2751951521669738,0.2851141691207886
2012-12-11,0.28603682194479024,0.29549449296464086,0.28534479254114026,0.2918036878108978
2012-12-12,0.29272640940323313,0.2943411263821822,0.2876515453285558,0.28880491852760315
2012-12-13,0.288343559121242,0.29457176855884964,0.286267498474901,0.2890355885028839
2012-12-14,0.2901889502354754,0.29341838389144653,0.28811286217213666,0.2904196083545685
