date,open,high,low,close
2012-10-01,32.77447509765625,32.77447509765625,32.77447509765625,32.77447509765625
2012-10-02,32.792022705078125,32.792022705078125,32.792022705078125,32.792022705078125
2012-10-03,32.95005798339844,32.95005798339844,32.95005798339844,32.95005798339844
2012-10-04,33.12565612792969,33.12565612792969,33.12565612792969,33.12565612792969
2012-10-05,33.07297134399414,33.07297134399414,33.07297134399414,33.07297134399414
2012-10-08,32.90616989135742,32.90616989135742,32.90616989135742,32.90616989135742
2012-10-09,32.502288818359375,32.502288818359375,32.502288818359375,32.502288818359375
2012-10-10,32.33549880981445,32.33549880981445,32.33549880981445,32.33549880981445
2012-10-11,32.32671356201172,32.32671356201172,32.32671356201172,32.32671356201172
2012-10-12,32.33549880981445,32.33549880981445,32.33549880981445,32.33549880981445
2012-10-15,32.57253646850586,32.57253646850586,32.57253646850586,32.57253646850586
2012-10-16,32.9412841796875,32.9412841796875,32.9412841796875,32.9412841796875
2012-10-17,32.9412841796875,32.9412841796875,32.9412841796875,32.9412841796875
2012-10-18,32.7217903137207,32.7217903137207,32.7217903137207,32.7217903137207
2012-10-19,32.12478256225586,32.12478256225586,32.12478256225586,32.12478256225586
2012-10-22,32.19499969482422,32.19499969482422,32.19499969482422,32.19499969482422
2012-10-23,31.782365798950195,31.782365798950195,31.782365798950195,31.782365798950195
2012-10-24,31.659460067749023,31.659460067749023,31.659460067749023,31.659460067749023
2012-10-25,31.694568634033203,31.694568634033203,31.694568634033203,31.694568634033203
2012-10-26,31.720901489257812,31.720901489257812,31.720901489257812,31.720901489257812
2012-10-31,31.712129592895508,31.712129592895508,31.712129592895508,31.712129592895508
2012-11-01,32.115997314453125,32.115997314453125,32.115997314453125,32.115997314453125
2012-11-02,31.7911376953125,31.7911376953125,31.7911376953125,31.7911376953125
2012-11-05,31.922840118408203,31.922840118408203,31.922840118408203,31.922840118408203
2012-11-06,32.14232635498047,32.14232635498047,32.14232635498047,32.14232635498047
2012-11-07,31.510189056396484,31.510189056396484,31.510189056396484,31.510189056396484
2012-11-08,31.06243896484375,31.06243896484375,31.06243896484375,31.06243896484375
2012-11-09,31.15023422241211,31.15023422241211,31.15023422241211,31.15023422241211
2012-11-12,31.17656707763672,31.17656707763672,31.17656707763672,31.17656707763672
2012-11-13,31.097551345825195,31.097551345825195,31.097551345825195,31.097551345825195
2012-11-14,30.68491554260254,30.68491554260254,30.68491554260254,30.68491554260254
2012-11-15,30.649799346923828,30.649799346923828,30.649799346923828,30.649799346923828
2012-11-16,30.807832717895508,30.807832717895508,30.807832717895508,30.807832717895508
2012-11-19,31.501419067382812,31.501419067382812,31.501419067382812,31.501419067382812
2012-11-20,31.53653335571289,31.53653335571289,31.53653335571289,31.53653335571289
2012-11-21,31.61555290222168,31.61555290222168,31.61555290222168,31.61555290222168
2012-11-23,32.04576110839844,32.04576110839844,32.04576110839844,32.04576110839844
2012-11-26,32.01942825317383,32.01942825317383,32.01942825317383,32.01942825317383
2012-11-27,31.896512985229496,31.896512985229496,31.896512985229496,31.896512985229492
2012-11-28,32.15110397338867,32.15110397338867,32.15110397338867,32.15110397338867
2012-11-29,32.34425735473633,32.34425735473633,32.34425735473633,32.34425735473633
2012-11-30,32.34425735473633,32.34425735473633,32.34425735473633,32.34425735473633
2012-12-03,32.19499969482422,32.19499969482422,32.19499969482422,32.19499969482422
2012-12-04,32.115997314453125,32.115997314453125,32.115997314453125,32.115997314453125
2012-12-05,32.001853942871094,32.001853942871094,32.001853942871094,32.001853942871094
2012-12-06,32.14232635498047,32.14232635498047,32.14232635498047,32.14232635498047
2012-12-07,32.1599006652832,32.1599006652832,32.1599006652832,32.1599006652832
2012-12-10,32.16867446899414,32.16867446899414,32.16867446899414,32.16867446899414
2012-12-11,32.396942138671875,32.396942138671875,32.396942138671875,32.396942138671875
2012-12-12,32.35305404663086,32.35305404663086,32.35305404663086,32.35305404663086
2012-12-13,32.1599006652832,32.1599006652832,32.1599006652832,32.1599006652832
2012-12-14,31.97552490234375,31.97552490234375,31.97552490234375,31.97552490234375
2012-12-17,32.36182403564453,32.36182403564453,32.36182403564453,32.36182403564453
2012-12-18,32.73933792114258,32.73933792114258,32.73933792114258,32.73933792114258
2012-12-19,32.52863693237305,32.52863693237305,32.52863693237305,32.52863693237305
2012-12-20,32.66032791137695,32.66032791137695,32.66032791137695,32.66032791137695
2012-12-21,32.384796142578125,32.384796142578125,32.384796142578125,32.384796142578125
2012-12-24,32.331790924072266,32.331790924072266,32.331790924072266,32.331790924072266
2012-12-26,32.08452606201172,32.08452606201172,32.08452606201172,32.08452606201172
2012-12-27,32.09336853027344,32.09336853027344,32.09336853027344,32.09336853027344
2012-12-28,31.766597747802734,31.766597747802734,31.766597747802734,31.766597747802734
2012-12-31,32.358299255371094,32.358299255371094,32.358299255371094,32.358299255371094
2013-01-02,33.20611572265625,33.20611572265625,33.20611572265625,33.20611572265625
2013-01-03,33.11781692504883,33.11781692504883,33.11781692504883,33.11781692504883
2013-01-04,33.22377395629883,33.22377395629883,33.22377395629883,33.22377395629883
2013-01-07,33.1442985534668,33.1442985534668,33.1442985534668,33.1442985534668
2013-01-08,33.08247756958008,33.08247756958008,33.08247756958008,33.08247756958008
2013-01-09,33.19728469848633,33.19728469848633,33.19728469848633,33.19728469848633
2013-01-10,33.38274002075195,33.38274002075195,33.38274002075195,33.38274002075195
2013-01-11,33.42690658569336,33.42690658569336,33.42690658569336,33.42690658569336
2013-01-14,33.32974624633789,33.32974624633789,33.32974624633789,33.32974624633789
2013-01-15,33.32974624633789,33.32974624633789,33.32974624633789,33.32974624633789
2013-01-16,33.35624694824219,33.35624694824219,33.35624694824219,33.35624694824219
2013-01-17,33.55055618286133,33.55055618286133,33.55055618286133,33.55055618286133
2013-01-18,33.64767837524414,33.64767837524414,33.64767837524414,33.64767837524414
2013-01-22,33.76249694824219,33.76249694824219,33.76249694824219,33.76249694824219
2013-01-23,33.886138916015625,33.886138916015625,33.886138916015625,33.886138916015625
2013-01-24,33.7801628112793,33.7801628112793,33.7801628112793,33.7801628112793
2013-01-25,33.956787109375,33.956787109375,33.956787109375,33.956787109375
2013-01-28,33.91263198852539,33.91263198852539,33.91263198852539,33.91263198852539
2013-01-29,33.956787109375,33.956787109375,33.956787109375,33.956787109375
2013-01-30,33.83314895629883,33.83314895629883,33.83314895629883,33.83314895629883
2013-01-31,33.7801628112793,33.7801628112793,33.7801628112793,33.7801628112793
2013-02-01,34.11576843261719,34.11576843261719,34.11576843261719,34.11576843261719
2013-02-04,33.6741828918457,33.6741828918457,33.6741828918457,33.6741828918457
2013-02-05,34.06276321411133,34.06276321411133,34.06276321411133,34.06276321411133
2013-02-06,34.06276321411133,34.06276321411133,34.06276321411133,34.06276321411133
2013-02-07,34.071590423583984,34.071590423583984,34.071590423583984,34.071590423583984
2013-02-08,34.32770538330078,34.32770538330078,34.32770538330078,34.32770538330078
2013-02-11,34.257049560546875,34.257049560546875,34.257049560546875,34.257049560546875
2013-02-12,34.212894439697266,34.212894439697266,34.212894439697266,34.212894439697266
2013-02-13,34.24821090698242,34.24821090698242,34.24821090698242,34.24821090698242
2013-02-14,34.2658805847168,34.2658805847168,34.2658805847168,34.2658805847168
2013-02-15,34.257049560546875,34.257049560546875,34.257049560546875,34.257049560546875
2013-02-19,34.433685302734375,34.433685302734375,34.433685302734375,34.433685302734375
2013-02-20,33.9832763671875,33.9832763671875,33.9832763671875,33.9832763671875
2013-02-21,33.74482727050781,33.74482727050781,33.74482727050781,33.74482727050781
2013-02-22,34.06276321411133,34.06276321411133,34.06276321411133,34.06276321411133
2013-02-25,33.50636672973633,33.50636672973633,33.50636672973633,33.50636672973633
2013-02-26,33.71833801269531,33.71833801269531,33.71833801269531,33.71833801269531
2013-02-27,34.142234802246094,34.142234802246094,34.142234802246094,34.142234802246094
2013-02-28,34.12457275390625,34.12457275390625,34.12457275390625,34.12457275390625
2013-03-01,34.20405578613281,34.20405578613281,34.20405578613281,34.20405578613281
2013-03-04,34.34536361694336,34.34536361694336,34.34536361694336,34.34536361694336
2013-03-05,34.72511291503906,34.72511291503906,34.72511291503906,34.72511291503906
2013-03-06,34.70744323730469,34.70744323730469,34.70744323730469,34.70744323730469
2013-03-07,34.769283294677734,34.769283294677734,34.769283294677734,34.769283294677734
2013-03-08,34.954734802246094,34.954734802246094,34.954734802246094,34.954734802246094
2013-03-11,35.0518798828125,35.0518798828125,35.0518798828125,35.0518798828125
2013-03-12,34.928260803222656,34.928260803222656,34.928260803222656,34.928260803222656
