date,open,high,low,close
2012-10-01,39.31254577636719,39.31254577636719,39.31254577636719,39.31254577636719
2012-10-02,39.35075378417969,39.35075378417969,39.35075378417969,39.35075378417969
2012-10-03,39.49592208862305,39.49592208862305,39.49592208862305,39.49592208862305
2012-10-04,39.786277770996094,39.786277770996094,39.786277770996094,39.786277770996094
2012-10-05,39.78014373779297,39.78014373779297,39.78014373779297,39.78014373779297
2012-10-08,39.649539947509766,39.649539947509766,39.649539947509766,39.649539947509766
2012-10-09,39.25771713256836,39.25771713256836,39.25771713256836,39.25771713256836
2012-10-10,39.01189041137695,39.01189041137695,39.01189041137695,39.01189041137695
2012-10-11,39.027252197265625,39.027252197265625,39.027252197265625,39.027252197265625
2012-10-12,38.912017822265625,38.912017822265625,38.912017822265625,38.912017822265625
2012-10-15,39.22698974609375,39.22698974609375,39.22698974609375,39.22698974609375
2012-10-16,39.6341667175293,39.6341667175293,39.6341667175293,39.6341667175293
2012-10-17,39.803192138671875,39.803192138671875,39.803192138671875,39.803192138671875
2012-10-18,39.703304290771484,39.703304290771484,39.703304290771484,39.703304290771484
2012-10-19,39.0426139831543,39.0426139831543,39.0426139831543,39.0426139831543
2012-10-22,39.065670013427734,39.065670013427734,39.065670013427734,39.065670013427734
2012-10-23,38.49715042114258,38.49715042114258,38.49715042114258,38.49715042114258
2012-10-24,38.381900787353516,38.381900787353516,38.381900787353516,38.381900787353516
2012-10-25,38.49715042114258,38.49715042114258,38.49715042114258,38.49715042114258
2012-10-26,38.466434478759766,38.466434478759766,38.466434478759766,38.466434478759766
2012-10-31,38.48178482055664,38.48178482055664,38.48178482055664,38.48178482055664
2012-11-01,38.904327392578125,38.904327392578125,38.904327392578125,38.904327392578125
2012-11-02,38.535560607910156,38.535560607910156,38.535560607910156,38.535560607910156
2012-11-05,38.62775421142578,38.62775421142578,38.62775421142578,38.62775421142578
2012-11-06,38.93505096435547,38.93505096435547,38.93505096435547,38.93505096435547
2012-11-07,38.043888092041016,38.043888092041016,38.043888092041016,38.043888092041016
2012-11-08,37.58293151855469,37.58293151855469,37.58293151855469,37.58293151855469
2012-11-09,37.6443977355957,37.6443977355957,37.6443977355957,37.6443977355957
2012-11-12,37.652069091796875,37.652069091796875,37.652069091796875,37.652069091796875
2012-11-13,37.513790130615234,37.513790130615234,37.513790130615234,37.513790130615234
2012-11-14,37.006736755371094,37.006736755371094,37.006736755371094,37.006736755371094
2012-11-15,36.952972412109375,36.952972412109375,36.952972412109375,36.952972412109375
2012-11-16,37.129669189453125,37.129669189453125,37.129669189453125,37.129669189453125
2012-11-19,37.87486267089844,37.87486267089844,37.87486267089844,37.87486267089844
2012-11-20,37.897918701171875,37.897918701171875,37.897918701171875,37.897918701171875
2012-11-21,37.990108489990234,37.990108489990234,37.990108489990234,37.990108489990234
2012-11-23,38.48947525024414,38.48947525024414,38.48947525024414,38.48947525024414
2012-11-26,38.41265869140625,38.41265869140625,38.41265869140625,38.41265869140625
2012-11-27,38.21290588378906,38.21290588378906,38.21290588378906,38.21290588378906
2012-11-28,38.52788543701172,38.52788543701172,38.52788543701172,38.52788543701172
2012-11-29,38.6968994140625,38.6968994140625,38.6968994140625,38.6968994140625
2012-11-30,38.70458984375,38.70458984375,38.70458984375,38.70458984375
2012-12-03,38.52021789550781,38.52021789550781,38.52021789550781,38.52021789550781
2012-12-04,38.45874786376953,38.45874786376953,38.45874786376953,38.45874786376953
2012-12-05,38.52788543701172,38.52788543701172,38.52788543701172,38.52788543701172
2012-12-06,38.66617202758789,38.66617202758789,38.66617202758789,38.66617202758789
2012-12-07,38.781402587890625,38.781402587890625,38.781402587890625,38.781402587890625
2012-12-10,38.79677963256836,38.79677963256836,38.79677963256836,38.79677963256836
2012-12-11,39.050289154052734,39.050289154052734,39.050289154052734,39.050289154052734
2012-12-12,39.073333740234375,39.073333740234375,39.073333740234375,39.073333740234375
2012-12-13,38.84286117553711,38.84286117553711,38.84286117553711,38.84286117553711
2012-12-14,38.67656326293945,38.67656326293945,38.67656326293945,38.67656326293945
2012-12-17,39.14067840576172,39.14067840576172,39.14067840576172,39.14067840576172
2012-12-18,39.58933639526367,39.58933639526367,39.58933639526367,39.58933639526367
2012-12-19,39.29537582397461,39.29537582397461,39.29537582397461,39.29537582397461
2012-12-20,39.511959075927734,39.511959075927734,39.511959075927734,39.511959075927734
2012-12-21,39.14841842651367,39.14841842651367,39.14841842651367,39.14841842651367
2012-12-24,39.05559158325195,39.05559158325195,39.05559158325195,39.05559158325195
2012-12-26,38.869937896728516,38.869937896728516,38.869937896728516,38.869937896728516
2012-12-27,38.831268310546875,38.831268310546875,38.831268310546875,38.831268310546875
2012-12-28,38.39809799194336,38.39809799194336,38.39809799194336,38.39809799194336
2012-12-31,39.05559158325195,39.05559158325195,39.05559158325195,39.05559158325195
2013-01-02,40.05345916748047,40.05345916748047,40.05345916748047,40.05345916748047
2013-01-03,39.96836471557617,39.96836471557617,39.96836471557617,39.96836471557617
2013-01-04,40.16175842285156,40.16175842285156,40.16175842285156,40.16175842285156
2013-01-07,40.0379753112793,40.0379753112793,40.0379753112793,40.0379753112793
2013-01-08,39.92194747924805,39.92194747924805,39.92194747924805,39.92194747924805
2013-01-09,40.03023910522461,40.03023910522461,40.03023910522461,40.03023910522461
2013-01-10,40.33192825317383,40.33192825317383,40.33192825317383,40.33192825317383
2013-01-11,40.33964920043945,40.33964920043945,40.33964920043945,40.33964920043945
2013-01-14,40.30097198486328,40.30097198486328,40.30097198486328,40.30097198486328
2013-01-15,40.347389221191406,40.347389221191406,40.347389221191406,40.347389221191406
2013-01-16,40.35511779785156,40.35511779785156,40.35511779785156,40.35511779785156
2013-01-17,40.58717346191406,40.58717346191406,40.58717346191406,40.58717346191406
2013-01-18,40.726417541503906,40.726417541503906,40.726417541503906,40.726417541503906
2013-01-22,40.91205596923828,40.91205596923828,40.91205596923828,40.91205596923828
2013-01-23,40.97395324707031,40.97395324707031,40.97395324707031,40.97395324707031
2013-01-24,40.97395324707031,40.97395324707031,40.97395324707031,40.97395324707031
2013-01-25,41.1905403137207,41.1905403137207,41.1905403137207,41.1905403137207
